timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-25T17:25:27,codecarbon,eff481aa-fe22-4c7c-b3b9-ad309e2968cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6932240550013375,2.3756817870880202e-07,1.403052230489451e-07,2.8000000000000003,0.0,10.0,9.276376604452204e-07,0,3.3116988499993264e-06,4.2393365104445465e-06,France,FRA,île-de-france,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.1,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,,,2.5408,48.7619,7.658222198486328,machine,N,1.0
2025-05-25T17:29:12,codecarbon,5f9d4853-2f12-4f3d-a071-29ab9c39ee8b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.461525877000895,1.913285334797793e-07,1.309101237895237e-07,2.8000000000000003,0.0,10.0,7.471200341108974e-07,0,2.6670831722236067e-06,3.414203206334504e-06,France,FRA,île-de-france,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.1,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,,,2.5408,48.7619,7.658222198486328,machine,N,1.0
2025-05-25T17:30:17,codecarbon,b69a837a-7994-4ee5-99bf-650c15b43fa8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.095338360999449,1.1842130078232887e-07,1.0811389886342933e-07,2.8000000000000003,0.0,10.0,4.625164825556568e-07,0,1.650677913888406e-06,2.113194396444063e-06,France,FRA,île-de-france,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.1,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,,,2.5408,48.7619,7.658222198486328,machine,N,1.0
2025-05-25T17:33:46,codecarbon,bb1ec601-6572-44f3-8408-c5a86d7bd0db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.4708955690002767,1.9261648391251793e-07,1.3095184183839342e-07,2.8000000000000003,0.0,10.0,7.520840234444931e-07,0,2.6851022916667313e-06,3.4371863151112242e-06,France,FRA,île-de-france,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.1,8,11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,,,2.5408,48.7619,7.658222198486328,machine,N,1.0
